  Dx,  Dy,  Dx2,  Dy2,  ALT
   0,   0,   3,   0, 103
   0,   0,   2,   0, 103
   0,   0,   2,   0, 103
   0,   0,   2,   0, 103
   0,   0,   2,   0, 103
   0,   0,   2,   0, 103
   0,   0,   2,   0, 103
   0,   0,   2,   0, 103
   4,  -2,   2,   0, 103
   4,  -2,   2,   0, 103
   0,   0,   2,   0, 103
   0,   0,   2,   0, 103
   0,   0,   2,   0, 103
   0,   0,   2,   0, 103
   2,   1,   2,   0, 103
   2,   1,   2,   0, 103
   2,   1,   2,   0, 103
   2,   1,   2,   0, 103
   0,   0,   2,   0, 103
   0,   0,   2,   1, 103
   0,   0,   2,   1, 103
   2,   0,   2,   1, 103
   2,   0,   2,   1, 103
   2,   0,   2,   1, 103
   1,   0,   2,   1, 103
   1,   0,   1,   2, 103
   1,   0,   1,   2, 103
   1,   0,   1,   2, 103
   1,   0,   1,   2, 103
   1,   0,   1,   2, 103
   1,   0,   1,   2, 103
   3,   1,   1,   2, 103
   3,   1,   1,   2, 103
   3,   1,   1,   2, 103
   0,   1,   1,   2, 103
   0,   1,   1,   3, 103
   0,   1,   1,   3, 103
   0,   1,   1,   3, 103
   1,   0,   1,   3, 103
   1,   0,   1,   3, 103
   1,   0,   1,   3, 103
   1,   0,   1,   3, 103
   1,   1,   1,   3, 103
   1,   1,   1,   3, 103
   1,   1,   1,   3, 103
   1,   1,   1,   3, 103
   1,   0,   1,   3, 103
   1,   0,   0,   3, 103
   2,   0,   0,   3, 103
   2,   0,   0,   3, 103
   2,   0,   0,   3, 103
   2,   0,   0,   3, 103
   2,   0,   0,   3, 103
   2,   0,   0,   3, 104
   0,   0,   0,   3, 104
   0,   0,   0,   4, 104
   0,   0,   0,   4, 104
   0,   0,   0,   4, 104
   3,   1,   0,   4, 104
   3,   1,   0,   4, 104
   3,   1,   0,   4, 104
   3,   1,   0,   4, 104
   0,   0,   0,   4, 104
   0,   0,   0,   4, 104
   0,   0,   0,   4, 104
   0,   0,   0,   4, 104
   2,   1,   0,   4, 104
   2,   1,   0,   4, 104
   2,   1,   0,   4, 104
   2,   1,   0,   4, 104
   1,   0,   0,   4, 104
   1,   0,   0,   4, 104
   1,   0,   0,   4, 104
   1,   0,   0,   4, 104
   1,   0,   0,   4, 104
   1,   0,   0,   4, 104
   1,   0,   0,   4, 104
   1,   0,   0,   4, 104
   2,   1,   0,   4, 104
   2,   1,   0,   4, 104
   0,   0,   0,   4, 104
   0,   0,  -1,   4, 104
   0,   0,  -1,   4, 104
   0,   0,  -1,   4, 104
   1,   1,  -1,   4, 104
   1,   1,  -1,   5, 104
   1,   1,  -1,   5, 104
   1,   1,  -1,   5, 104
   0,   0,  -1,   5, 104
   0,   0,  -1,   5, 104
   0,   0,  -1,   5, 104
   0,   0,  -1,   5, 104
   1,   2,  -1,   5, 104
   1,   2,  -1,   5, 104
   1,   2,  -1,   5, 104
   1,   0,  -1,   5, 104
   1,   0,  -2,   5, 104
   1,   0,  -2,   5, 104
   1,   0,  -2,   5, 104
   1,   0,  -2,   5, 104
   1,   0,  -2,   5, 104
   1,   0,  -2,   5, 104
   2,   1,  -2,   5, 104
   2,   1,  -2,   5, 104
   2,   1,  -2,   5, 104
   2,   1,  -2,   5, 104
   0,   0,  -2,   5, 104
   0,   0,  -2,   5, 104
   0,   0,  -2,   5, 104
   0,   0,  -2,   5, 105
   0,   1,  -2,   5, 105
   0,   1,  -2,   5, 105
   0,   1,  -2,   5, 105
   0,   1,  -2,   5, 105
   1,   0,  -2,   5, 105
   1,   0,  -2,   4, 105
   1,   0,  -2,   4, 105
   1,   0,  -2,   4, 105
   1,   0,  -2,   4, 105
   1,   0,  -2,   4, 105
   1,   0,  -2,   4, 105
   1,   0,  -2,   4, 104
   0,   0,  -2,   4, 104
   0,   0,  -2,   4, 104
   0,   0,  -2,   4, 104
   0,   0,  -2,   4, 104
   1,   0,  -2,   4, 104
   1,   0,  -2,   4, 104
   1,   0,  -2,   4, 104
   1,   1,  -2,   4, 104
   1,   1,  -2,   4, 104
   1,   1,  -2,   4, 104
   1,   1,  -2,   4, 104
   0,   0,  -2,   4, 104
   0,   0,  -2,   4, 104
   0,   0,  -2,   4, 104
   0,   0,  -2,   4, 104
   1,   1,  -2,   4, 104
   1,   1,  -2,   4, 104
   1,   1,  -2,   4, 104
   1,   1,  -2,   4, 104
   0,   0,  -2,   4, 104
   0,   0,  -2,   3, 104
   0,   0,  -2,   3, 104
   0,   0,  -2,   3, 104
   0,   1,  -2,   3, 104
   0,   1,  -2,   3, 104
   0,   1,  -2,   3, 104
   0,   1,  -2,   3, 104
   0,   1,  -2,   3, 104
   0,   1,  -2,   3, 104
   0,   1,  -2,   3, 104
   0,   1,  -2,   3, 104
   0,   1,  -2,   3, 104
   2,   1,  -2,   3, 104
   2,   1,  -2,   3, 104
   2,   1,  -2,   3, 104
   2,   1,  -2,   3, 104
   0,   0,  -2,   3, 104
   0,   0,  -2,   3, 104
   0,   0,  -2,   3, 104
   0,   0,  -2,   3, 104
   0,   0,  -2,   3, 104
   0,   0,  -2,   3, 104
   0,   0,  -2,   3, 104
   0,   0,  -2,   3, 104
   1,   0,  -2,   3, 104
   1,   0,  -2,   2, 104
   1,   0,  -2,   2, 104
   1,   0,  -2,   2, 104
   0,   0,  -2,   2, 104
   0,   0,  -2,   2, 104
   0,   0,  -2,   2, 104
   0,   0,  -2,   2, 104
   0,   0,  -2,   2, 104
   0,   0,  -2,   2, 104
   0,   0,  -2,   2, 104
   0,   0,  -2,   2, 104
   0,   0,  -2,   2, 104
   0,   0,  -3,   2, 104
   0,   0,  -3,   2, 104
   0,   0,  -3,   2, 104
   0,   0,  -3,   2, 104
   0,   0,  -3,   2, 104
   0,   0,  -3,   2, 104
   0,   0,  -3,   2, 104
   1,   0,  -3,   2, 104
   1,   0,  -3,   2, 104
   1,   0,  -3,   2, 104
   1,   0,  -3,   2, 104
   0,   0,  -3,   2, 104
   0,   0,  -3,   2, 104
   0,   0,  -3,   2, 104
   0,   0,  -3,   2, 104
   0,   0,  -3,   2, 104
   0,   0,  -3,   2, 104
   0,   0,  -3,   2, 104
   0,   0,  -3,   2, 104
   0,   0,  -3,   2, 104
   0,   0,  -3,   2, 104
   0,   0,  -3,   2, 104
   0,   0,  -3,   2, 104
   0,   0,  -3,   2, 104
   0,   0,  -3,   2, 104
   0,   0,  -3,   2, 104
   0,   0,  -3,   2, 104
   0,   0,  -3,   2, 104
   0,   0,  -4,   2, 104
   0,   0,  -4,   2, 104
   0,   0,  -4,   2, 104
  -1,   0,  -4,   2, 104
  -1,   0,  -4,   2, 104
  -1,   0,  -4,   2, 104
  -1,   0,  -4,   2, 104
   0,   0,  -4,   2, 104
   0,   0,  -4,   2, 104
   0,   0,  -4,   2, 104
   0,   0,  -4,   2, 104
  -1,   0,  -4,   2, 104
  -1,   0,  -4,   2, 104
  -1,   0,  -4,   2, 104
  -1,   0,  -4,   2, 104
  -1,   0,  -4,   2, 104
  -1,   0,  -4,   2, 104
  -1,   0,  -4,   2, 104
  -1,   0,  -4,   2, 104
  -5,   7,  -4,   2, 104
  -5,   7,  -4,   1, 104
  -5,   7,  -4,   1, 104
  -5,   7,  -4,   1, 104
   0,   0,  -4,   1, 104
   0,   0,  -4,   1, 104
   0,   0,  -4,   1, 104
   0,   0,  -4,   1, 104
   0,   0,  -4,   1, 104
   0,   0,  -4,   1, 104
   0,   0,  -4,   1, 104
   0,   0,  -4,   1, 104
   0,   0,  -4,   1, 104
   0,   0,  -4,   1, 104
   0,   0,  -4,   1, 104
   0,   0,  -4,   1, 104
   0,   1,  -4,   1, 104
   0,   1,  -4,   1, 104
   0,   1,  -4,   1, 104
   0,   1,  -4,   1, 104
   0,   1,  -4,   1, 104
   0,   1,  -5,   1, 104
   0,   1,  -5,   1, 104
   0,   1,  -5,   1, 104
   0,   1,  -5,   1, 104
   0,   1,  -5,   1, 104
   0,   3,  -5,   1, 104
   0,   3,  -5,   1, 104
   0,   3,  -5,   1, 104
   0,   3,  -5,   1, 104
   0,   0,  -5,   1, 104
   0,   0,  -5,   1, 104
   0,   0,  -5,   1, 104
   0,   0,  -5,   1, 104
   0,   0,  -5,   1, 104
   0,   0,  -5,   1, 104
   0,   0,  -5,   1, 104
   0,   0,  -5,   1, 104
   0,   0,  -5,   1, 104
   0,   0,  -5,   0, 104
   0,   0,  -5,   0, 104
   0,   0,  -5,   0, 104
   0,   0,  -5,   0, 104
   0,   0,  -5,   0, 104
   0,   0,  -5,   0, 104
   0,   0,  -5,   0, 104
   0,   0,  -5,   0, 104
   0,   0,  -5,   0, 104
  -2,   0,  -5,   0, 104
  -2,   0,  -5,   0, 104
  -2,   0,  -5,   0, 105
  -2,   0,  -5,   0, 105
   0,   0,  -5,   0, 105
   0,   0,  -5,   0, 105
   0,   0,  -5,   0, 105
   0,   0,  -5,   0, 105
   0,   0,  -5,   0, 105
   0,   0,  -6,   0, 105
   0,   0,  -6,   0, 104
   0,   0,  -6,   0, 104
  -1,   0,  -6,   0, 104
  -1,   0,  -6,   0, 104
  -1,   0,  -6,   0, 104
  -1,   0,  -6,   0, 104
  -2,   0,  -6,   0, 104
  -2,   0,  -6,   0, 104
  -2,   0,  -6,   0, 104
  -2,   0,  -6,   0, 104
   0,   0,  -6,   0, 104
   0,   0,  -6,   0, 104
   0,   0,  -6,   0, 104
   0,   0,  -6,   0, 104
   0,   0,  -6,   0, 104
   0,   0,  -6,   0, 104
   0,   0,  -6,   0, 104
   0,   0,  -6,   0, 104
  -2,  -1,  -6,   0, 104
  -2,  -1,  -6,  -1, 104
  -2,  -1,  -6,  -1, 104
  -2,  -1,  -6,  -1, 104
  -1,  -1,  -6,  -1, 104
  -1,  -1,  -6,  -1, 104
  -1,  -1,  -6,  -1, 104
  -1,  -1,  -6,  -1, 104
  -1,  -1,  -6,  -1, 104
  -1,  -1,  -6,  -1, 104
  -1,  -1,  -6,  -1, 104
  -2,  -1,  -6,  -1, 104
  -2,  -1,  -6,  -2, 104
  -2,  -1,  -6,  -2, 104
   0,   0,  -6,  -2, 104
   0,   0,  -6,  -2, 104
   0,   0,  -6,  -2, 104
   0,   0,  -6,  -2, 104
  -1,   0,  -6,  -2, 104
  -1,   0,  -6,  -2, 104
   0,  -1,  -6,  -2, 104
   0,  -1,  -6,  -2, 104
   0,  -1,  -6,  -2, 104
   0,  -1,  -6,  -2, 104
   0,   0,  -6,  -2, 104
   0,   0,  -6,  -2, 104
   0,   0,  -6,  -2, 104
   0,   0,  -6,  -2, 104
  -1,  -1,  -6,  -2, 104
  -1,  -1,  -6,  -3, 104
  -1,  -1,  -6,  -3, 104
  -1,  -1,  -6,  -3, 104
  -1,   0,  -6,  -3, 104
  -1,   0,  -6,  -3, 104
  -1,   0,  -6,  -3, 104
  -1,   0,  -6,  -3, 104
  -1,   0,  -6,  -3, 104
  -1,   0,  -6,  -3, 104
  -1,   0,  -6,  -3, 104
  -1,   0,  -6,  -3, 104
  -1,   0,  -6,  -3, 104
  -1,   0,  -6,  -4, 104
  -1,   0,  -6,  -4, 104
  -1,   0,  -6,  -4, 104
  -1,   0,  -6,  -4, 104
  -1,   0,  -6,  -4, 104
  -1,   0,  -6,  -4, 104
  -5,   1,  -6,  -4, 104
  -5,   1,  -6,  -4, 104
  -5,   1,  -6,  -4, 104
  -5,   1,  -6,  -4, 104
   0,   0,  -6,  -4, 104
   0,   0,  -6,  -4, 104
   0,   0,  -6,  -4, 104
   0,   0,  -6,  -4, 104
  -1,   0,  -6,  -4, 104
  -1,   0,  -6,  -4, 104
  -1,   0,  -6,  -4, 104
  -1,   0,  -6,  -4, 104
   0,   0,  -6,  -4, 104
   0,   0,  -6,  -5, 104
   0,   0,  -6,  -5, 104
   0,   0,  -6,  -5, 104
  -1,   0,  -6,  -5, 104
  -1,   0,  -5,  -5, 104
  -1,   0,  -5,  -5, 104
  -1,   0,  -5,  -5, 104
   0,   0,  -5,  -5, 104
   0,   0,  -5,  -5, 104
  -1,   0,  -5,  -5, 104
  -1,   0,  -5,  -5, 104
  -1,   0,  -5,  -5, 104
  -1,   0,  -5,  -5, 104
   0,   0,  -5,  -5, 104
   0,   0,  -5,  -5, 104
   0,   0,  -5,  -5, 104
   0,   0,  -5,  -5, 104
  -1,   0,  -5,  -5, 104
  -1,   0,  -5,  -5, 104
  -1,   0,  -5,  -5, 104
  -1,   0,  -5,  -5, 104
   0,   0,  -5,  -5, 104
   0,   0,  -5,  -6, 104
   0,   0,  -5,  -6, 104
   0,   0,  -5,  -6, 104
  -1,  -1,  -5,  -6, 104
  -1,  -1,  -5,  -6, 104
  -1,  -1,  -5,  -6, 103
  -1,  -1,  -5,  -6, 103
   0,   0,  -5,  -6, 103
   0,   0,  -5,  -6, 103
   0,   0,  -5,  -6, 103
   0,   0,  -5,  -6, 103
   0,   0,  -5,  -6, 103
   0,   0,  -5,  -6, 103
   0,   0,  -5,  -6, 103
   0,   0,  -5,  -6, 103
  -1,  -2,  -5,  -6, 103
  -1,  -2,  -5,  -6, 103
  -1,  -2,  -5,  -6, 103
  -1,  -2,  -5,  -6, 103
   0,   0,  -5,  -6, 103
   0,   0,  -4,  -6, 103
  -2,  -1,  -4,  -6, 103
  -2,  -1,  -4,  -6, 103
  -2,  -1,  -4,  -6, 103
  -2,  -1,  -4,  -6, 103
   0,   0,  -4,  -6, 103
   0,   0,  -4,  -6, 103
   0,   0,  -4,  -6, 103
   0,   0,  -4,  -6, 103
   0,  -1,  -4,  -6, 103
   0,  -1,  -4,  -7, 103
   0,  -1,  -4,  -7, 103
   0,  -1,  -4,  -7, 103
   0,  -1,  -4,  -7, 103
   0,  -1,  -4,  -7, 103
   0,  -1,  -4,  -7, 103
   0,  -1,  -4,  -7, 103
  -1,   0,  -4,  -7, 103
  -1,   0,  -4,  -7, 103
  -1,   0,  -4,  -7, 103
  -1,   0,  -4,  -7, 103
   0,   0,  -4,  -7, 103
   0,   0,  -4,  -7, 103
   0,   0,  -4,  -7, 103
   0,   0,  -4,  -7, 103
   0,   0,  -4,  -7, 103
   0,   0,  -4,  -7, 103
   0,   0,  -4,  -7, 103
   0,   0,  -4,  -7, 103
  -1,  -2,  -4,  -7, 103
  -1,  -2,  -4,  -7, 103
  -1,  -2,  -4,  -7, 103
  -1,  -2,  -4,  -7, 103
   0,   0,  -4,  -7, 103
   0,   0,  -4,  -7, 103
   0,   0,  -4,  -7, 103
   0,   0,  -4,  -7, 103
   0,   0,  -4,  -7, 103
   0,   0,  -4,  -7, 103
   0,   0,  -4,  -7, 103
   0,   0,  -4,  -7, 103
  -1,  -1,  -4,  -7, 103
  -1,  -1,  -4,  -8, 103
  -1,  -1,  -4,  -8, 103
  -1,  -1,  -4,  -8, 103
   0,  -1,  -4,  -8, 103
   0,  -1,  -4,  -8, 103
   0,  -1,  -4,  -8, 103
   0,  -1,  -4,  -8, 103
   0,   0,  -4,  -8, 103
   0,   0,  -4,  -8, 103
   0,   0,  -4,  -8, 103
   0,  -1,  -4,  -8, 103
   0,  -1,  -4,  -8, 103
   0,  -1,  -4,  -8, 103
   0,   0,  -4,  -8, 103
   0,   0,  -4,  -8, 103
   0,   0,  -4,  -8, 103
   0,   0,  -4,  -8, 103
   0,   0,  -4,  -8, 103
   0,   0,  -3,  -8, 103
   0,   0,  -3,  -8, 103
   0,  -2,  -3,  -8, 103
   0,  -2,  -3,  -8, 103
   0,  -2,  -3,  -8, 103
   0,  -2,  -3,  -8, 103
   0,   0,  -3,  -8, 103
   0,   0,  -3,  -8, 103
   0,   0,  -3,  -8, 103
   0,   0,  -3,  -8, 103
   0,   0,  -3,  -8, 103
   0,   0,  -3,  -8, 103
   0,   0,  -3,  -8, 103
  -2,  -1,  -3,  -8, 103
  -2,  -1,  -3,  -8, 103
  -2,  -1,  -3,  -8, 103
  -2,  -1,  -3,  -8, 103
   0,   0,  -3,  -8, 103
   0,   0,  -3,  -8, 103
   0,   0,  -3,  -8, 103
   0,   0,  -3,  -8, 103
   0,   0,  -3,  -8, 103
   0,   0,  -3,  -8, 103
  -1,  -1,  -3,  -8, 103
  -1,  -1,  -3,  -8, 103
  -1,  -1,  -3,  -8, 103
  -1,  -1,  -3,  -8, 103
   0,  -4,  -3,  -8, 103
   0,  -4,  -3,  -8, 103
   0,  -4,  -3,  -8, 102
   0,  -4,  -3,  -8, 102
   0,   0,  -3,  -8, 102
   0,   0,  -3,  -8, 102
   0,   0,  -3,  -8, 102
   0,   0,  -3,  -8, 102
   0,   0,  -3,  -8, 102
   0,   0,  -3,  -8, 102
   0,   0,  -3,  -8, 102
   0,  -1,  -3,  -8, 102
   0,  -1,  -3,  -8, 102
   0,  -1,  -3,  -8, 102
   0,  -1,  -3,  -8, 102
   0,   0,  -3,  -8, 102
   0,   0,  -3,  -8, 102
   0,   0,  -3,  -8, 102
   0,   0,  -3,  -8, 102
   0,   0,  -3,  -8, 102
   0,   0,  -3,  -9, 102
   0,   0,  -3,  -9, 102
   0,   0,  -3,  -9, 102
   0,   0,  -3,  -9, 102
   0,   0,  -3,  -9, 102
   0,   0,  -3,  -9, 102
   0,   0,  -3,  -9, 102
   0,   0,  -3,  -9, 102
   0,   0,  -3,  -9, 102
   0,   0,  -3,  -9, 102
   0,   0,  -3,  -9, 101
   0,  -1,  -3,  -9, 101
   0,  -1,  -3,  -9, 101
   0,  -1,  -3,  -9, 101
   0,  -1,  -3,  -9, 101
  -1,  -2,  -3,  -9, 101
  -1,  -2,  -3,  -9, 101
  -1,  -2,  -3,  -9, 101
  -1,  -2,  -3,  -9, 101
   0,   0,  -3,  -9, 101
   0,   0,  -3,  -9, 101
   0,   0,  -3,  -9, 101
   0,   0,  -3,  -9, 101
   0,   0,  -3,  -9, 101
   0,  -2,  -3,  -9, 101
   0,  -2,  -3,  -9, 101
   0,  -2,  -3,  -9, 101
   0,  -2,  -3,  -9, 101
   0,   0,  -3,  -9, 101
   0,   0,  -3,  -9, 101
   0,   0,  -3,  -9, 101
   0,   0,  -3,  -9, 101
   0,   0,  -3,  -9, 101
   0,   0,  -3,  -8, 101
   0,   0,  -3,  -8, 101
   0,   0,  -3,  -8, 101
  -1,   0,  -3,  -8, 101
  -1,   0,  -3,  -8, 101
  -1,   0,  -3,  -8, 101
  -1,   0,  -3,  -8, 101
   0,   0,  -3,  -8, 101
   0,   0,  -3,  -8, 101
   0,   0,  -3,  -8, 101
   0,   0,  -3,  -8, 101
   0,  -2,  -3,  -8, 101
   0,  -2,  -3,  -8, 101
   0,  -2,  -3,  -8, 101
   0,  -2,  -3,  -8, 101
   0,   0,  -3,  -8, 101
   0,   0,  -3,  -8, 101
   0,   0,  -3,  -8, 101
   0,   0,  -3,  -8, 101
   0,  -1,  -3,  -8, 101
   0,  -1,  -3,  -8, 101
   0,  -1,  -3,  -8, 100
   0,  -1,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
  -1,  -2,  -3,  -8, 100
  -1,  -2,  -3,  -8, 100
  -1,  -2,  -3,  -8, 100
  -1,  -2,  -3,  -8, 100
   0,  -2,  -3,  -8, 100
   0,  -2,  -3,  -8, 100
   0,  -2,  -3,  -8, 100
   0,  -2,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,  -1,  -3,  -8, 100
   0,  -1,  -3,  -8, 100
   0,  -1,  -3,  -8, 100
   0,  -1,  -3,  -8, 100
   0,  -3,  -3,  -8, 100
   0,  -3,  -3,  -8, 100
   0,  -3,  -3,  -8, 100
   0,  -3,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,  -1,  -3,  -8, 100
   0,  -1,  -3,  -8, 100
   0,  -1,  -3,  -8, 100
   0,  -1,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,  -1,  -3,  -8, 100
   0,  -1,  -3,  -8, 100
   0,  -1,  -3,  -8, 100
   0,  -1,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,   0,  -3,  -8, 100
   0,  -1,  -3,  -8, 100
   0,  -1,  -3,  -8, 100
   0,  -1,  -3,  -8, 100
   0,  -1,  -3,  -8, 100
   0,  -1,  -3,  -8, 100
   0,  -1,  -3,  -7, 100
   0,  -1,  -3,  -7, 100
   0,   0,  -3,  -7, 100
   0,   0,  -3,  -7, 100
   0,   0,  -3,  -7, 100
   0,   0,  -3,  -7, 100
  -1,   0,  -3,  -7, 100
  -1,   0,  -3,  -7, 100
  -1,   0,  -3,  -7,  99
  -1,   0,  -3,  -7,  99
   0,   0,  -3,  -7,  99
   0,   0,  -3,  -7,  99
   0,   0,  -3,  -7,  99
   0,   0,  -3,  -7,  99
  -1,  -1,  -3,  -7,  99
  -1,  -1,  -3,  -7,  99
  -1,  -1,  -3,  -7,  99
  -1,  -1,  -3,  -7,  99
   0,   1,  -3,  -7,  99
   0,   1,  -3,  -7,  99
   0,   1,  -3,  -7, 100
   0,   1,  -3,  -7, 100
   0,   0,  -3,  -7, 100
   0,   0,  -3,  -6, 100
   0,   0,  -3,  -6, 100
   0,   0,  -3,  -6, 100
   0,  -1,  -3,  -6, 100
   0,  -1,  -3,  -6, 100
   0,  -1,  -3,  -6, 100
   0,  -1,  -3,  -6,  99
  -1,  -1,  -3,  -6,  99
  -1,  -1,  -2,  -6,  99
  -1,  -1,  -2,  -6,  99
  -1,  -1,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -2,  -6,  99
  -1,   0,  -2,  -6,  99
  -1,   0,  -2,  -6,  99
  -1,   0,  -2,  -6,  99
   0,  -2,  -2,  -6,  99
   0,  -2,  -2,  -6,  99
   0,  -2,  -2,  -6,  99
   0,  -2,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,  -1,  -2,  -6,  99
   0,  -1,  -2,  -6,  99
   0,  -1,  -2,  -6,  99
   0,  -1,  -2,  -6,  99
  -1,  -1,  -2,  -6,  99
  -1,  -1,  -2,  -6,  99
  -1,  -1,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -2,  -6,  99
   0,   0,  -1,  -6,  99
   0,   0,  -1,  -6,  99
   0,   0,  -1,  -6,  99
   0,   0,  -1,  -6,  99
   0,   0,  -1,  -6,  99
   0,   0,  -1,  -6,  99
   0,   0,  -1,  -6,  99
   0,  -1,  -1,  -6,  99
   0,  -1,  -1,  -5,  99
   0,  -1,  -1,  -5,  99
  -1,   0,  -1,  -5,  99
  -1,   0,  -1,  -5,  99
  -1,   0,  -1,  -5,  99
   0,  -1,  -1,  -5,  99
   0,  -1,  -1,  -5,  99
   0,  -1,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,  -1,  -5,  99
   0,   0,   0,  -5,  99
   0,   0,   0,  -5,  99
   0,   0,   0,  -5,  99
   0,  -1,   0,  -5,  99
   0,  -1,   0,  -5,  99
   0,  -1,   0,  -5,  99
   0,  -1,   0,  -5,  99
   0,   0,   0,  -5,  99
   0,   0,   0,  -5,  99
   0,   0,   0,  -5,  99
   0,   0,   0,  -5,  99
   0,   0,   0,  -5,  99
   0,   0,   0,  -5,  99
   0,   0,   0,  -5,  99
   0,   0,   0,  -5,  99
   0,   0,   0,  -5,  99
   0,   0,   0,  -5,  99
   0,   0,   0,  -5, 100
   0,   0,   0,  -5, 100
  -1,   0,   0,  -5, 100
  -1,   0,   0,  -5, 100
   0,   0,   0,  -5, 100
   0,   0,   0,  -5, 100
   0,   0,   0,  -5, 100
   0,   0,   0,  -5,  99
   0,   0,   0,  -5,  99
   0,   0,   0,  -5,  99
   0,   0,   0,  -5,  99
   0,   0,   0,  -5,  99
   0,   0,   0,  -5,  99
   0,   0,   0,  -5,  99
   0,   0,   0,  -5,  99
   0,   0,   0,  -6,  99
   0,   0,   0,  -6, 100
   0,   0,   0,  -6, 100
   0,   0,   0,  -6, 100
   0,   0,   0,  -6, 100
   0,   0,   0,  -6, 100
   0,   0,   0,  -6, 100
   0,   0,   0,  -6, 100
   0,   0,   0,  -6, 100
   0,   0,   0,  -6, 100
   0,   0,   0,  -6, 100
   0,   0,   0,  -6, 100
   0,   0,   0,  -6, 100
   0,   0,   0,  -6, 100
   0,   0,   0,  -6, 100
   0,   0,   0,  -6, 100
   0,   0,   0,  -6, 100
   0,   0,   0,  -6, 100
   0,   0,   0,  -6, 100
   0,   0,   0,  -6, 100
   0,   0,   0,  -6, 100
   0,   0,   0,  -6, 100
   1,   0,   0,  -6, 100
   1,   0,   0,  -6, 100
   1,   0,   0,  -6, 100
   1,   0,   0,  -6, 100
   1,   0,   0,  -6, 100
   1,   0,   0,  -6, 100
   0,   0,   0,  -6, 100
   0,   0,   0,  -5, 100
   0,   0,   0,  -5, 100
   1,   0,   0,  -5, 100
   1,   0,   0,  -5, 100
   1,   0,   0,  -5, 100
   1,   0,   0,  -5, 100
   1,   1,   0,  -5, 100
   1,   1,   0,  -5, 100
   1,   1,   0,  -5, 100
   1,   1,   0,  -5, 100
   0,   1,   0,  -5, 100
   0,   1,   0,  -5, 100
   0,   1,   0,  -5, 100
   0,   1,   0,  -5, 100
